CAS.Number,ChemicalName,Target.Name,UniProt.Name,Organism,NCBI.Taxonomy.Id,Gene.Name,Molecular.Weight,General.Function,Specific.Function,Chromosome.Location,HGNC.ID,KEGG.ID,estrogen_pathway,testosterone_pathway,hormone_pathway
63612-50-0,Nilutamide,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
474-86-2,Equilin,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
67747-09-5,Prochloraz,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
30833-53-5,Monoisobutyl phthalic acid,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
58-18-4,Methyltestosterone,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
56-55-3,Benzo[a]anthracene,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
989-38-8,Rhodamine 6g,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
789-02-6,"O,P'-DDT",Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
319-85-7,beta-Hexachlorocyclohexane,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
5/7/80,Bisphenol A,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
122-14-5,Fenitrothion,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
218-01-9,Chrysene,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
43121-43-3,Triadimefon,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
131341-86-1,Fludioxonil,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
120-83-2,"2,4-Dichlorophenol",Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
50-02-2,Dexamethasone,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
56-53-1,Diethylstilbestrol,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
79-95-8,Tetrachlorobisphenol A,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
111-30-8,Glutaral,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
69-72-7,Salicylic acid,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
49690-94-0,Tribromobiphenyl Ether,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
55219-65-3,Triadimenol,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
19044-88-3,Oryzalin,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
35554-44-0,Enilconazole,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
118-74-1,Hexachlorobenzene,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
67-20-9,Nitrofurantoin,Androgen receptor,ANDR_HUMAN,Human,9606,AR,98987.9,Zinc ion binding,"Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and corepressor proteins. Transcription activation is down-regulated by NR0B2. Activated, but not phosphorylated, by HIPK3 and ZIPK/DAPK3.",X,HGNC:644,hsa:367,NO,YES,YES
